,power kW
2748,0.31996947061482645
2749,0.40254223722510424
2750,0.5367229829668057
2751,0.6502605370559377
2752,0.6399389412296529
2753,0.5883309620982292
2754,0.5367229829668057
2755,0.5160797913142362
2756,0.5057581954879514
2757,0.49543659966166675
2758,0.48511500383538203
2759,0.48511500383538203
2760,0.5057581954879514
2761,0.5057581954879514
2762,0.48511500383538203
2763,0.4644718121828126
2764,0.45415021635652786
2765,0.4747934080090973
2766,0.48511500383538203
2767,0.5470445787930904
2768,0.6605821328822223
2769,0.8050844744502085
2770,0.9186220285393405
2771,0.9495868160181946
2772,0.9495868160181946
2773,0.9392652201919099
2774,0.9083004327130557
2775,0.8670140494079168
2776,0.8257276661027779
2777,0.8050844744502085
2778,0.7947628786239238
2779,0.7431548994925001
2780,0.6915469203610766
2781,0.6089741537507987
2782,0.5057581954879514
2783,0.4231854288776737
2784,0.3406126622673959
2785,0.2890046831359723
2786,0.2580398956571181
2787,0.23739670400454865
2788,0.22707510817826393
2789,0.2167535123519792
2790,0.2167535123519792
2791,0.20643191652569448
2792,0.20643191652569448
2793,0.2167535123519792
2794,0.22707510817826393
2795,0.24771829983083338
2796,0.31996947061482645
2797,0.40254223722510424
2798,0.5367229829668057
2799,0.6502605370559377
2800,0.6399389412296529
2801,0.5883309620982292
2802,0.5367229829668057
2803,0.5160797913142362
2804,0.5057581954879514
2805,0.49543659966166675
2806,0.48511500383538203
2807,0.48511500383538203
2808,0.5057581954879514
2809,0.5057581954879514
2810,0.48511500383538203
2811,0.4644718121828126
2812,0.45415021635652786
2813,0.4747934080090973
2814,0.48511500383538203
2815,0.5470445787930904
2816,0.6605821328822223
2817,0.8050844744502085
2818,0.9186220285393405
2819,0.9495868160181946
2820,0.9495868160181946
2821,0.9392652201919099
2822,0.9083004327130557
2823,0.8670140494079168
2824,0.8257276661027779
2825,0.8050844744502085
2826,0.7947628786239238
2827,0.7431548994925001
2828,0.6915469203610766
2829,0.6089741537507987
2830,0.5057581954879514
2831,0.4231854288776737
2832,0.3406126622673959
2833,0.2890046831359723
2834,0.2580398956571181
2835,0.23739670400454865
2836,0.22707510817826393
2837,0.2167535123519792
2838,0.2167535123519792
2839,0.20643191652569448
2840,0.20643191652569448
2841,0.2167535123519792
2842,0.22707510817826393
2843,0.24771829983083338
2844,0.31996947061482645
2845,0.40254223722510424
2846,0.5367229829668057
2847,0.6502605370559377
2848,0.6399389412296529
2849,0.5883309620982292
2850,0.5367229829668057
2851,0.5160797913142362
2852,0.5057581954879514
2853,0.49543659966166675
2854,0.48511500383538203
2855,0.48511500383538203
2856,0.5057581954879514
2857,0.5057581954879514
2858,0.48511500383538203
2859,0.4644718121828126
2860,0.45415021635652786
2861,0.4747934080090973
2862,0.48511500383538203
2863,0.5470445787930904
2864,0.6605821328822223
2865,0.8050844744502085
2866,0.9186220285393405
2867,0.9495868160181946
2868,0.9495868160181946
2869,0.9392652201919099
2870,0.9083004327130557
2871,0.8670140494079168
2872,0.8257276661027779
2873,0.8050844744502085
2874,0.7947628786239238
2875,0.7431548994925001
2876,0.6915469203610766
2877,0.6089741537507987
2878,0.5057581954879514
2879,0.4231854288776737
2880,0.3406126622673959
2881,0.2890046831359723
2882,0.2580398956571181
2883,0.23739670400454865
2884,0.22707510817826393
2885,0.2167535123519792
2886,0.2167535123519792
2887,0.20643191652569448
2888,0.20643191652569448
2889,0.2167535123519792
2890,0.22707510817826393
2891,0.24771829983083338
2892,0.31996947061482645
2893,0.40254223722510424
2894,0.5367229829668057
2895,0.6502605370559377
2896,0.6399389412296529
2897,0.5883309620982292
2898,0.5367229829668057
2899,0.5160797913142362
2900,0.5057581954879514
2901,0.49543659966166675
2902,0.48511500383538203
2903,0.48511500383538203
2904,0.5057581954879514
2905,0.5057581954879514
2906,0.48511500383538203
2907,0.4644718121828126
2908,0.45415021635652786
2909,0.4747934080090973
2910,0.48511500383538203
2911,0.5470445787930904
2912,0.6605821328822223
2913,0.8050844744502085
2914,0.9186220285393405
2915,0.9495868160181946
2916,0.9495868160181946
2917,0.9392652201919099
2918,0.9083004327130557
2919,0.8670140494079168
2920,0.8257276661027779
2921,0.8050844744502085
2922,0.7947628786239238
2923,0.7431548994925001
2924,0.6915469203610766
2925,0.6089741537507987
2926,0.5057581954879514
2927,0.4231854288776737
2928,0.40254223722510424
2929,0.33029106644111117
2930,0.2890046831359723
2931,0.2580398956571181
2932,0.23739670400454865
2933,0.22707510817826393
2934,0.2167535123519792
2935,0.2167535123519792
2936,0.2167535123519792
2937,0.2167535123519792
2938,0.22707510817826393
2939,0.23739670400454865
2940,0.27868308730968755
2941,0.33029106644111117
2942,0.40254223722510424
2943,0.4747934080090973
2944,0.526401387140521
2945,0.5780093662719445
2946,0.5883309620982292
2947,0.5883309620982292
2948,0.5883309620982292
2949,0.5883309620982292
2950,0.5780093662719445
2951,0.5780093662719445
2952,0.6089741537507987
2953,0.6089741537507987
2954,0.598652557924514
2955,0.5573661746193751
2956,0.5367229829668057
2957,0.5470445787930904
2958,0.5470445787930904
2959,0.5780093662719445
2960,0.6502605370559377
2961,0.7534764953187848
2962,0.856692453581632
2963,0.9186220285393405
2964,0.9186220285393405
2965,0.9289436243656252
2966,0.9186220285393405
2967,0.8670140494079168
2968,0.8257276661027779
2969,0.7637980911450696
2970,0.7534764953187848
2971,0.7121901120136459
2972,0.6605821328822223
2973,0.6089741537507987
2974,0.5367229829668057
2975,0.4747934080090973
2976,0.4231854288776737
2977,0.3509342580936806
2978,0.3096478747885417
2979,0.27868308730968755
2980,0.2580398956571181
2981,0.23739670400454865
2982,0.22707510817826393
2983,0.2167535123519792
2984,0.2167535123519792
2985,0.2167535123519792
2986,0.2167535123519792
2987,0.22707510817826393
2988,0.24771829983083338
2989,0.27868308730968755
2990,0.31996947061482645
2991,0.3922206413988195
2992,0.45415021635652786
2993,0.5470445787930904
2994,0.598652557924514
2995,0.6399389412296529
2996,0.7018685161873612
2997,0.7225117078399307
2998,0.7534764953187848
2999,0.7637980911450696
3000,0.7947628786239238
3001,0.7947628786239238
3002,0.7637980911450696
3003,0.7018685161873612
3004,0.6502605370559377
3005,0.6502605370559377
3006,0.6605821328822223
3007,0.6709037287085071
3008,0.7431548994925001
3009,0.8154060702764933
3010,0.8876572410604863
3011,0.9289436243656252
3012,0.9495868160181946
3013,0.9289436243656252
3014,0.9083004327130557
3015,0.8773356452342015
3016,0.8463708577553474
3017,0.8050844744502085
3018,0.7947628786239238
3019,0.7431548994925001
3020,0.6915469203610766
3021,0.6192957495770834
3022,0.5160797913142362
3023,0.4335070247039584
3024,0.3406126622673959
3025,0.2890046831359723
3026,0.2580398956571181
3027,0.23739670400454865
3028,0.22707510817826393
3029,0.2167535123519792
3030,0.2167535123519792
3031,0.20643191652569448
3032,0.20643191652569448
3033,0.2167535123519792
3034,0.22707510817826393
3035,0.24771829983083338
3036,0.31996947061482645
3037,0.40254223722510424
3038,0.5367229829668057
3039,0.6502605370559377
3040,0.6399389412296529
3041,0.5883309620982292
3042,0.5367229829668057
3043,0.5160797913142362
3044,0.5057581954879514
3045,0.49543659966166675
3046,0.48511500383538203
3047,0.48511500383538203
3048,0.5057581954879514
3049,0.5057581954879514
3050,0.48511500383538203
3051,0.4644718121828126
3052,0.45415021635652786
3053,0.4747934080090973
3054,0.48511500383538203
3055,0.5470445787930904
3056,0.6605821328822223
3057,0.8050844744502085
3058,0.9186220285393405
3059,0.9495868160181946
3060,0.9495868160181946
3061,0.9392652201919099
3062,0.9083004327130557
3063,0.8670140494079168
3064,0.8257276661027779
3065,0.8050844744502085
3066,0.7947628786239238
3067,0.7431548994925001
3068,0.6915469203610766
3069,0.6089741537507987
3070,0.5057581954879514
3071,0.4231854288776737
3072,0.3406126622673959
3073,0.2890046831359723
3074,0.2580398956571181
3075,0.23739670400454865
3076,0.22707510817826393
3077,0.2167535123519792
3078,0.2167535123519792
3079,0.20643191652569448
3080,0.20643191652569448
3081,0.2167535123519792
3082,0.22707510817826393
3083,0.24771829983083338
3084,0.31996947061482645
3085,0.40254223722510424
3086,0.5367229829668057
3087,0.6502605370559377
3088,0.6399389412296529
3089,0.5883309620982292
3090,0.5367229829668057
3091,0.5160797913142362
3092,0.5057581954879514
3093,0.49543659966166675
3094,0.48511500383538203
3095,0.48511500383538203
3096,0.5057581954879514
3097,0.5057581954879514
3098,0.48511500383538203
3099,0.4644718121828126
3100,0.45415021635652786
3101,0.4747934080090973
3102,0.48511500383538203
3103,0.5470445787930904
3104,0.6605821328822223
3105,0.8050844744502085
3106,0.9186220285393405
3107,0.9495868160181946
3108,0.9495868160181946
3109,0.9392652201919099
3110,0.9083004327130557
3111,0.8670140494079168
3112,0.8257276661027779
3113,0.8050844744502085
3114,0.7947628786239238
3115,0.7431548994925001
3116,0.6915469203610766
3117,0.6089741537507987
3118,0.5057581954879514
3119,0.4231854288776737
3120,0.3406126622673959
3121,0.2890046831359723
3122,0.2580398956571181
3123,0.23739670400454865
3124,0.22707510817826393
3125,0.2167535123519792
3126,0.2167535123519792
3127,0.20643191652569448
3128,0.20643191652569448
3129,0.2167535123519792
3130,0.22707510817826393
3131,0.24771829983083338
3132,0.31996947061482645
3133,0.40254223722510424
3134,0.5367229829668057
3135,0.6502605370559377
3136,0.6399389412296529
3137,0.5883309620982292
3138,0.5367229829668057
3139,0.5160797913142362
3140,0.5057581954879514
3141,0.49543659966166675
3142,0.48511500383538203
3143,0.48511500383538203
3144,0.5057581954879514
3145,0.5057581954879514
3146,0.48511500383538203
3147,0.4644718121828126
3148,0.45415021635652786
3149,0.4747934080090973
3150,0.48511500383538203
3151,0.5470445787930904
3152,0.6605821328822223
3153,0.8050844744502085
3154,0.9186220285393405
3155,0.9495868160181946
3156,0.9495868160181946
3157,0.9392652201919099
3158,0.9083004327130557
3159,0.8670140494079168
3160,0.8257276661027779
3161,0.8050844744502085
3162,0.7947628786239238
3163,0.7431548994925001
3164,0.6915469203610766
3165,0.6089741537507987
3166,0.5057581954879514
3167,0.4231854288776737
3168,0.3406126622673959
3169,0.2890046831359723
3170,0.2580398956571181
3171,0.23739670400454865
3172,0.22707510817826393
3173,0.2167535123519792
3174,0.2167535123519792
3175,0.20643191652569448
3176,0.20643191652569448
3177,0.2167535123519792
3178,0.22707510817826393
3179,0.24771829983083338
3180,0.31996947061482645
3181,0.40254223722510424
3182,0.5367229829668057
3183,0.6502605370559377
3184,0.6399389412296529
3185,0.5883309620982292
3186,0.5367229829668057
3187,0.5160797913142362
3188,0.5057581954879514
3189,0.49543659966166675
3190,0.48511500383538203
3191,0.48511500383538203
3192,0.5057581954879514
3193,0.5057581954879514
3194,0.48511500383538203
3195,0.4644718121828126
3196,0.45415021635652786
3197,0.4747934080090973
3198,0.48511500383538203
3199,0.5470445787930904
3200,0.6605821328822223
3201,0.8050844744502085
3202,0.9186220285393405
3203,0.9495868160181946
3204,0.9495868160181946
3205,0.9392652201919099
3206,0.9083004327130557
3207,0.8670140494079168
3208,0.8257276661027779
3209,0.8050844744502085
3210,0.7947628786239238
3211,0.7431548994925001
3212,0.6915469203610766
3213,0.6089741537507987
3214,0.5057581954879514
3215,0.4231854288776737
3216,0.3406126622673959
3217,0.2890046831359723
3218,0.2580398956571181
3219,0.23739670400454865
3220,0.22707510817826393
3221,0.2167535123519792
3222,0.2167535123519792
3223,0.20643191652569448
3224,0.20643191652569448
3225,0.2167535123519792
3226,0.22707510817826393
3227,0.24771829983083338
3228,0.31996947061482645
3229,0.40254223722510424
3230,0.5367229829668057
3231,0.6502605370559377
3232,0.6399389412296529
3233,0.5883309620982292
3234,0.5367229829668057
3235,0.5160797913142362
3236,0.5057581954879514
3237,0.49543659966166675
3238,0.48511500383538203
3239,0.48511500383538203
3240,0.5057581954879514
3241,0.5057581954879514
3242,0.48511500383538203
3243,0.4644718121828126
3244,0.45415021635652786
3245,0.4747934080090973
3246,0.48511500383538203
3247,0.5470445787930904
3248,0.6605821328822223
3249,0.8050844744502085
3250,0.9186220285393405
3251,0.9495868160181946
3252,0.9495868160181946
3253,0.9392652201919099
3254,0.9083004327130557
3255,0.8670140494079168
3256,0.8257276661027779
3257,0.8050844744502085
3258,0.7947628786239238
3259,0.7431548994925001
3260,0.6915469203610766
3261,0.6089741537507987
3262,0.5057581954879514
3263,0.4231854288776737
3264,0.40254223722510424
3265,0.33029106644111117
3266,0.2890046831359723
3267,0.2580398956571181
3268,0.23739670400454865
3269,0.22707510817826393
3270,0.2167535123519792
3271,0.2167535123519792
3272,0.2167535123519792
3273,0.2167535123519792
3274,0.22707510817826393
3275,0.23739670400454865
3276,0.27868308730968755
3277,0.33029106644111117
3278,0.40254223722510424
3279,0.4747934080090973
3280,0.526401387140521
3281,0.5780093662719445
3282,0.5883309620982292
3283,0.5883309620982292
3284,0.5883309620982292
3285,0.5883309620982292
3286,0.5780093662719445
3287,0.5780093662719445
3288,0.6089741537507987
3289,0.6089741537507987
3290,0.598652557924514
3291,0.5573661746193751
3292,0.5367229829668057
3293,0.5470445787930904
3294,0.5470445787930904
3295,0.5780093662719445
3296,0.6502605370559377
3297,0.7534764953187848
3298,0.856692453581632
3299,0.9186220285393405
3300,0.9186220285393405
3301,0.9289436243656252
3302,0.9186220285393405
3303,0.8670140494079168
3304,0.8257276661027779
3305,0.7637980911450696
3306,0.7534764953187848
3307,0.7121901120136459
3308,0.6605821328822223
3309,0.6089741537507987
3310,0.5367229829668057
3311,0.4747934080090973
3312,0.4231854288776737
3313,0.3509342580936806
3314,0.3096478747885417
3315,0.27868308730968755
3316,0.2580398956571181
3317,0.23739670400454865
3318,0.22707510817826393
3319,0.2167535123519792
3320,0.2167535123519792
3321,0.2167535123519792
3322,0.2167535123519792
3323,0.22707510817826393
3324,0.24771829983083338
3325,0.27868308730968755
3326,0.31996947061482645
3327,0.3922206413988195
3328,0.45415021635652786
3329,0.5470445787930904
3330,0.598652557924514
3331,0.6399389412296529
3332,0.7018685161873612
3333,0.7225117078399307
3334,0.7534764953187848
3335,0.7637980911450696
3336,0.7947628786239238
3337,0.7947628786239238
3338,0.7637980911450696
3339,0.7018685161873612
3340,0.6502605370559377
3341,0.6502605370559377
3342,0.6605821328822223
3343,0.6709037287085071
3344,0.7431548994925001
3345,0.8154060702764933
3346,0.8876572410604863
3347,0.9289436243656252
3348,0.9495868160181946
3349,0.9289436243656252
3350,0.9083004327130557
3351,0.8773356452342015
3352,0.8463708577553474
3353,0.8050844744502085
3354,0.7947628786239238
3355,0.7431548994925001
3356,0.6915469203610766
3357,0.6192957495770834
3358,0.5160797913142362
3359,0.4335070247039584
3360,0.3406126622673959
3361,0.2890046831359723
3362,0.2580398956571181
3363,0.23739670400454865
3364,0.22707510817826393
3365,0.2167535123519792
3366,0.2167535123519792
3367,0.20643191652569448
3368,0.20643191652569448
3369,0.2167535123519792
3370,0.22707510817826393
3371,0.24771829983083338
3372,0.31996947061482645
3373,0.40254223722510424
3374,0.5367229829668057
3375,0.6502605370559377
3376,0.6399389412296529
3377,0.5883309620982292
3378,0.5367229829668057
3379,0.5160797913142362
3380,0.5057581954879514
3381,0.49543659966166675
3382,0.48511500383538203
3383,0.48511500383538203
3384,0.5057581954879514
3385,0.5057581954879514
3386,0.48511500383538203
3387,0.4644718121828126
3388,0.45415021635652786
3389,0.4747934080090973
3390,0.48511500383538203
3391,0.5470445787930904
3392,0.6605821328822223
3393,0.8050844744502085
3394,0.9186220285393405
3395,0.9495868160181946
3396,0.9495868160181946
3397,0.9392652201919099
3398,0.9083004327130557
3399,0.8670140494079168
3400,0.8257276661027779
3401,0.8050844744502085
3402,0.7947628786239238
3403,0.7431548994925001
3404,0.6915469203610766
3405,0.6089741537507987
3406,0.5057581954879514
3407,0.4231854288776737
3408,0.3406126622673959
3409,0.2890046831359723
3410,0.2580398956571181
3411,0.23739670400454865
3412,0.22707510817826393
3413,0.2167535123519792
3414,0.2167535123519792
3415,0.20643191652569448
3416,0.20643191652569448
3417,0.2167535123519792
3418,0.22707510817826393
3419,0.24771829983083338
3420,0.31996947061482645
3421,0.40254223722510424
3422,0.5367229829668057
3423,0.6502605370559377
3424,0.6399389412296529
3425,0.5883309620982292
3426,0.5367229829668057
3427,0.5160797913142362
3428,0.5057581954879514
3429,0.49543659966166675
3430,0.48511500383538203
3431,0.48511500383538203
3432,0.5057581954879514
3433,0.5057581954879514
3434,0.48511500383538203
3435,0.4644718121828126
3436,0.45415021635652786
3437,0.4747934080090973
3438,0.48511500383538203
3439,0.5470445787930904
3440,0.6605821328822223
3441,0.8050844744502085
3442,0.9186220285393405
3443,0.9495868160181946
3444,0.9495868160181946
3445,0.9392652201919099
3446,0.9083004327130557
3447,0.8670140494079168
3448,0.8257276661027779
3449,0.8050844744502085
3450,0.7947628786239238
3451,0.7431548994925001
3452,0.6915469203610766
3453,0.6089741537507987
3454,0.5057581954879514
3455,0.4231854288776737
3456,0.3406126622673959
3457,0.2890046831359723
3458,0.2580398956571181
3459,0.23739670400454865
3460,0.22707510817826393
3461,0.2167535123519792
3462,0.2167535123519792
3463,0.20643191652569448
3464,0.20643191652569448
3465,0.2167535123519792
3466,0.22707510817826393
3467,0.24771829983083338
3468,0.31996947061482645
3469,0.40254223722510424
3470,0.5367229829668057
3471,0.6502605370559377
3472,0.6399389412296529
3473,0.5883309620982292
3474,0.5367229829668057
3475,0.5160797913142362
3476,0.5057581954879514
3477,0.49543659966166675
3478,0.48511500383538203
3479,0.48511500383538203
3480,0.5057581954879514
3481,0.5057581954879514
3482,0.48511500383538203
3483,0.4644718121828126
3484,0.45415021635652786
3485,0.4747934080090973
3486,0.48511500383538203
3487,0.5470445787930904
3488,0.6605821328822223
3489,0.8050844744502085
3490,0.9186220285393405
3491,0.9495868160181946
3492,0.9495868160181946
3493,0.9392652201919099
3494,0.9083004327130557
3495,0.8670140494079168
3496,0.8257276661027779
3497,0.8050844744502085
3498,0.7947628786239238
3499,0.7431548994925001
3500,0.6915469203610766
3501,0.6089741537507987
3502,0.5057581954879514
3503,0.4231854288776737
3504,0.3406126622673959
3505,0.2890046831359723
3506,0.2580398956571181
3507,0.23739670400454865
3508,0.22707510817826393
3509,0.2167535123519792
3510,0.2167535123519792
3511,0.20643191652569448
3512,0.20643191652569448
3513,0.2167535123519792
3514,0.22707510817826393
3515,0.24771829983083338
3516,0.31996947061482645
3517,0.40254223722510424
3518,0.5367229829668057
3519,0.6502605370559377
3520,0.6399389412296529
3521,0.5883309620982292
3522,0.5367229829668057
3523,0.5160797913142362
3524,0.5057581954879514
3525,0.49543659966166675
3526,0.48511500383538203
3527,0.48511500383538203
3528,0.5057581954879514
3529,0.5057581954879514
3530,0.48511500383538203
3531,0.4644718121828126
3532,0.45415021635652786
3533,0.4747934080090973
3534,0.48511500383538203
3535,0.5470445787930904
3536,0.6605821328822223
3537,0.8050844744502085
3538,0.9186220285393405
3539,0.9495868160181946
3540,0.9495868160181946
3541,0.9392652201919099
3542,0.9083004327130557
3543,0.8670140494079168
3544,0.8257276661027779
3545,0.8050844744502085
3546,0.7947628786239238
3547,0.7431548994925001
3548,0.6915469203610766
3549,0.6089741537507987
3550,0.5057581954879514
3551,0.4231854288776737
3552,0.3406126622673959
3553,0.2890046831359723
3554,0.2580398956571181
3555,0.23739670400454865
3556,0.22707510817826393
3557,0.2167535123519792
3558,0.2167535123519792
3559,0.20643191652569448
3560,0.20643191652569448
3561,0.2167535123519792
3562,0.22707510817826393
3563,0.24771829983083338
3564,0.31996947061482645
3565,0.40254223722510424
3566,0.5367229829668057
3567,0.6502605370559377
3568,0.6399389412296529
3569,0.5883309620982292
3570,0.5367229829668057
3571,0.5160797913142362
3572,0.5057581954879514
3573,0.49543659966166675
3574,0.48511500383538203
3575,0.48511500383538203
3576,0.5057581954879514
3577,0.5057581954879514
3578,0.48511500383538203
3579,0.4644718121828126
3580,0.45415021635652786
3581,0.4747934080090973
3582,0.48511500383538203
3583,0.5470445787930904
3584,0.6605821328822223
3585,0.8050844744502085
3586,0.9186220285393405
3587,0.9495868160181946
3588,0.9495868160181946
3589,0.9392652201919099
3590,0.9083004327130557
3591,0.8670140494079168
3592,0.8257276661027779
3593,0.8050844744502085
3594,0.7947628786239238
3595,0.7431548994925001
3596,0.6915469203610766
3597,0.6089741537507987
3598,0.5057581954879514
3599,0.4231854288776737
3600,0.40254223722510424
3601,0.33029106644111117
3602,0.2890046831359723
3603,0.2580398956571181
3604,0.23739670400454865
3605,0.22707510817826393
3606,0.2167535123519792
3607,0.2167535123519792
3608,0.2167535123519792
3609,0.2167535123519792
3610,0.22707510817826393
3611,0.23739670400454865
3612,0.27868308730968755
3613,0.33029106644111117
3614,0.40254223722510424
3615,0.4747934080090973
3616,0.526401387140521
3617,0.5780093662719445
3618,0.5883309620982292
3619,0.5883309620982292
3620,0.5883309620982292
3621,0.5883309620982292
3622,0.5780093662719445
3623,0.5780093662719445
3624,0.6089741537507987
3625,0.6089741537507987
3626,0.598652557924514
3627,0.5573661746193751
3628,0.5367229829668057
3629,0.5470445787930904
3630,0.5470445787930904
3631,0.5780093662719445
3632,0.6502605370559377
3633,0.7534764953187848
3634,0.856692453581632
3635,0.9186220285393405
3636,0.9186220285393405
3637,0.9289436243656252
3638,0.9186220285393405
3639,0.8670140494079168
3640,0.8257276661027779
3641,0.7637980911450696
3642,0.7534764953187848
3643,0.7121901120136459
3644,0.6605821328822223
3645,0.6089741537507987
3646,0.5367229829668057
3647,0.4747934080090973
3648,0.4231854288776737
3649,0.3509342580936806
3650,0.3096478747885417
3651,0.27868308730968755
3652,0.2580398956571181
3653,0.23739670400454865
3654,0.22707510817826393
3655,0.2167535123519792
3656,0.2167535123519792
3657,0.2167535123519792
3658,0.2167535123519792
3659,0.22707510817826393
3660,0.24771829983083338
3661,0.27868308730968755
3662,0.31996947061482645
3663,0.3922206413988195
3664,0.45415021635652786
3665,0.5470445787930904
3666,0.598652557924514
3667,0.6399389412296529
3668,0.7018685161873612
3669,0.7225117078399307
3670,0.7534764953187848
3671,0.7637980911450696
3672,0.7947628786239238
3673,0.7947628786239238
3674,0.7637980911450696
3675,0.7018685161873612
3676,0.6502605370559377
3677,0.6502605370559377
3678,0.6605821328822223
3679,0.6709037287085071
3680,0.7431548994925001
3681,0.8154060702764933
3682,0.8876572410604863
3683,0.9289436243656252
3684,0.9495868160181946
3685,0.9289436243656252
3686,0.9083004327130557
3687,0.8773356452342015
3688,0.8463708577553474
3689,0.8050844744502085
3690,0.7947628786239238
3691,0.7431548994925001
3692,0.6915469203610766
3693,0.6192957495770834
3694,0.5160797913142362
3695,0.4335070247039584
3696,0.3406126622673959
3697,0.2890046831359723
3698,0.2580398956571181
3699,0.23739670400454865
3700,0.22707510817826393
3701,0.2167535123519792
3702,0.2167535123519792
3703,0.20643191652569448
3704,0.20643191652569448
3705,0.2167535123519792
3706,0.22707510817826393
3707,0.24771829983083338
3708,0.31996947061482645
3709,0.40254223722510424
3710,0.5367229829668057
3711,0.6502605370559377
3712,0.6399389412296529
3713,0.5883309620982292
3714,0.5367229829668057
3715,0.5160797913142362
3716,0.5057581954879514
3717,0.49543659966166675
3718,0.48511500383538203
3719,0.48511500383538203
3720,0.5057581954879514
3721,0.5057581954879514
3722,0.48511500383538203
3723,0.4644718121828126
3724,0.45415021635652786
3725,0.4747934080090973
3726,0.48511500383538203
3727,0.5470445787930904
3728,0.6605821328822223
3729,0.8050844744502085
3730,0.9186220285393405
3731,0.9495868160181946
3732,0.9495868160181946
3733,0.9392652201919099
3734,0.9083004327130557
3735,0.8670140494079168
3736,0.8257276661027779
3737,0.8050844744502085
3738,0.7947628786239238
3739,0.7431548994925001
3740,0.6915469203610766
3741,0.6089741537507987
3742,0.5057581954879514
3743,0.4231854288776737
3744,0.3406126622673959
3745,0.2890046831359723
3746,0.2580398956571181
3747,0.23739670400454865
3748,0.22707510817826393
3749,0.2167535123519792
3750,0.2167535123519792
3751,0.20643191652569448
3752,0.20643191652569448
3753,0.2167535123519792
3754,0.22707510817826393
3755,0.24771829983083338
3756,0.31996947061482645
3757,0.40254223722510424
3758,0.5367229829668057
3759,0.6502605370559377
3760,0.6399389412296529
3761,0.5883309620982292
3762,0.5367229829668057
3763,0.5160797913142362
3764,0.5057581954879514
3765,0.49543659966166675
3766,0.48511500383538203
3767,0.48511500383538203
3768,0.5057581954879514
3769,0.5057581954879514
3770,0.48511500383538203
3771,0.4644718121828126
3772,0.45415021635652786
3773,0.4747934080090973
3774,0.48511500383538203
3775,0.5470445787930904
3776,0.6605821328822223
3777,0.8050844744502085
3778,0.9186220285393405
3779,0.9495868160181946
3780,0.9495868160181946
3781,0.9392652201919099
3782,0.9083004327130557
3783,0.8670140494079168
3784,0.8257276661027779
3785,0.8050844744502085
3786,0.7947628786239238
3787,0.7431548994925001
3788,0.6915469203610766
3789,0.6089741537507987
3790,0.5057581954879514
3791,0.4231854288776737
3792,0.3406126622673959
3793,0.2890046831359723
3794,0.2580398956571181
3795,0.23739670400454865
3796,0.22707510817826393
3797,0.2167535123519792
3798,0.2167535123519792
3799,0.20643191652569448
3800,0.20643191652569448
3801,0.2167535123519792
3802,0.22707510817826393
3803,0.24771829983083338
3804,0.31996947061482645
3805,0.40254223722510424
3806,0.5367229829668057
3807,0.6502605370559377
3808,0.6399389412296529
3809,0.5883309620982292
3810,0.5367229829668057
3811,0.5160797913142362
3812,0.5057581954879514
3813,0.49543659966166675
3814,0.48511500383538203
3815,0.48511500383538203
3816,0.5057581954879514
3817,0.5057581954879514
3818,0.48511500383538203
3819,0.4644718121828126
3820,0.45415021635652786
3821,0.4747934080090973
3822,0.48511500383538203
3823,0.5470445787930904
3824,0.6605821328822223
3825,0.8050844744502085
3826,0.9186220285393405
3827,0.9495868160181946
3828,0.9495868160181946
3829,0.9392652201919099
3830,0.9083004327130557
3831,0.8670140494079168
3832,0.8257276661027779
3833,0.8050844744502085
3834,0.7947628786239238
3835,0.7431548994925001
3836,0.6915469203610766
3837,0.6089741537507987
3838,0.5057581954879514
3839,0.4231854288776737
3840,0.3406126622673959
3841,0.2890046831359723
3842,0.2580398956571181
3843,0.23739670400454865
3844,0.22707510817826393
3845,0.2167535123519792
3846,0.2167535123519792
3847,0.20643191652569448
3848,0.20643191652569448
3849,0.2167535123519792
3850,0.22707510817826393
3851,0.24771829983083338
3852,0.31996947061482645
3853,0.40254223722510424
3854,0.5367229829668057
3855,0.6502605370559377
3856,0.6399389412296529
3857,0.5883309620982292
3858,0.5367229829668057
3859,0.5160797913142362
3860,0.5057581954879514
3861,0.49543659966166675
3862,0.48511500383538203
3863,0.48511500383538203
3864,0.5057581954879514
3865,0.5057581954879514
3866,0.48511500383538203
3867,0.4644718121828126
3868,0.45415021635652786
3869,0.4747934080090973
3870,0.48511500383538203
3871,0.5470445787930904
3872,0.6605821328822223
3873,0.8050844744502085
3874,0.9186220285393405
3875,0.9495868160181946
3876,0.9495868160181946
3877,0.9392652201919099
3878,0.9083004327130557
3879,0.8670140494079168
3880,0.8257276661027779
3881,0.8050844744502085
3882,0.7947628786239238
3883,0.7431548994925001
3884,0.6915469203610766
3885,0.6089741537507987
3886,0.5057581954879514
3887,0.4231854288776737
3888,0.3406126622673959
3889,0.2890046831359723
3890,0.2580398956571181
3891,0.23739670400454865
3892,0.22707510817826393
3893,0.2167535123519792
3894,0.2167535123519792
3895,0.20643191652569448
3896,0.20643191652569448
3897,0.2167535123519792
3898,0.22707510817826393
3899,0.24771829983083338
3900,0.31996947061482645
3901,0.40254223722510424
3902,0.5367229829668057
3903,0.6502605370559377
3904,0.6399389412296529
3905,0.5883309620982292
3906,0.5367229829668057
3907,0.5160797913142362
3908,0.5057581954879514
3909,0.49543659966166675
3910,0.48511500383538203
3911,0.48511500383538203
3912,0.5057581954879514
3913,0.5057581954879514
3914,0.48511500383538203
