,Charging Power (kW)
8211,1.1339651005436453
8212,1.1440001899289873
8213,0.9031580446807795
8214,0.7526317039006495
8215,0.5418948268084677
8216,0.4214737541843637
8217,0.3010526815602598
8218,0.21073687709218186
8219,0.12042107262410393
8220,0.07827369720566754
8221,0.06021053631205196
8222,0.01806316089361559
8223,0.01505263407801299
8224,0.006021053631205197
8225,0.0030105268156025984
8226,0.0
8227,0.0
8228,0.0
8229,0.0
8230,0.0
8231,0.0
8232,0.0
8233,0.0
8234,0.0
8235,0.0
8236,0.0
8237,0.0
8238,0.0
8239,0.0
8240,0.0
8241,0.0
8242,0.0
8243,0.0
8244,0.0
8245,0.0
8246,0.0
8247,0.0
8248,0.0
8249,0.0
8250,0.0
8251,0.0
8252,0.0
8253,0.0
8254,0.45157902234038977
8255,0.6021053631205197
8256,0.8429475083687274
8257,0.9700586405830594
8258,1.0737545642315933
8259,1.1339651005436453
8260,1.1440001899289873
8261,0.9031580446807795
8262,0.7526317039006495
8263,0.5418948268084677
8264,0.4214737541843637
8265,0.3010526815602598
8266,0.21073687709218186
8267,0.12042107262410393
8268,0.07827369720566754
8269,0.06021053631205196
8270,0.01806316089361559
8271,0.01505263407801299
8272,0.006021053631205197
8273,0.0030105268156025984
8274,0.0
8275,0.0
8276,0.0
8277,0.0
8278,0.0
8279,0.0
8280,0.0
8281,0.0
8282,0.0
8283,0.0
8284,0.0
8285,0.0
8286,0.0
8287,0.0
8288,0.0
8289,0.0
8290,0.0
8291,0.0
8292,0.0
8293,0.0
8294,0.0
8295,0.0
8296,0.0
8297,0.0
8298,0.0
8299,0.0
8300,0.0
8301,0.0
8302,0.45157902234038977
8303,0.6021053631205197
8304,0.8429475083687274
8305,0.9700586405830594
8306,1.0737545642315933
8307,1.1339651005436453
8308,1.1440001899289873
8309,0.9031580446807795
8310,0.7526317039006495
8311,0.5418948268084677
8312,0.4214737541843637
8313,0.3010526815602598
8314,0.21073687709218186
8315,0.12042107262410393
8316,0.07827369720566754
8317,0.06021053631205196
8318,0.01806316089361559
8319,0.01505263407801299
8320,0.006021053631205197
8321,0.0030105268156025984
8322,0.0
8323,0.0
8324,0.0
8325,0.0
8326,0.0
8327,0.0
8328,0.0
8329,0.0
8330,0.0
8331,0.0
8332,0.0
8333,0.0
8334,0.0
8335,0.0
8336,0.0
8337,0.0
8338,0.0
8339,0.0
8340,0.0
8341,0.0
8342,0.0
8343,0.0
8344,0.0
8345,0.0
8346,0.0
8347,0.0
8348,0.0
8349,0.0
8350,0.45157902234038977
8351,0.6021053631205197
8352,0.8429475083687274
8353,0.9700586405830594
8354,1.0737545642315933
8355,1.1339651005436453
8356,1.1440001899289873
8357,0.9031580446807795
8358,0.7526317039006495
8359,0.5418948268084677
8360,0.4214737541843637
8361,0.3010526815602598
8362,0.21073687709218186
8363,0.12042107262410393
8364,0.07827369720566754
8365,0.06021053631205196
8366,0.01806316089361559
8367,0.01505263407801299
8368,0.006021053631205197
8369,0.0030105268156025984
8370,0.0
8371,0.0
8372,0.0
8373,0.0
8374,0.0
8375,0.0
8376,0.0
8377,0.0
8378,0.0
8379,0.0
8380,0.0
8381,0.0
8382,0.0
8383,0.0
8384,0.0
8385,0.0
8386,0.0
8387,0.0
8388,0.0
8389,0.0
8390,0.0
8391,0.0
8392,0.0
8393,0.0
8394,0.0
8395,0.0
8396,0.0
8397,0.0
8398,0.45157902234038977
8399,0.6021053631205197
8400,0.8429475083687274
8401,0.9700586405830594
8402,1.0737545642315933
8403,1.1339651005436453
8404,1.1440001899289873
8405,0.9031580446807795
8406,0.7526317039006495
8407,0.5418948268084677
8408,0.4214737541843637
8409,0.3010526815602598
8410,0.21073687709218186
8411,0.12042107262410393
8412,0.07827369720566754
8413,0.06021053631205196
8414,0.01806316089361559
8415,0.01505263407801299
8416,0.006021053631205197
8417,0.0030105268156025984
8418,0.0
8419,0.0
8420,0.0
8421,0.0
8422,0.0
8423,0.0
8424,0.0
8425,0.0
8426,0.0
8427,0.0
8428,0.0
8429,0.0
8430,0.0
8431,0.0
8432,0.0
8433,0.0
8434,0.0
8435,0.0
8436,0.0
8437,0.0
8438,0.0
8439,0.0
8440,0.0
8441,0.0
8442,0.0
8443,0.0
8444,0.0
8445,0.0
8446,0.45157902234038977
8447,0.6021053631205197
8448,0.8429475083687274
8449,0.9700586405830594
8450,1.0737545642315933
8451,1.1339651005436453
8452,1.1440001899289873
8453,0.9031580446807795
8454,0.7526317039006495
8455,0.5418948268084677
8456,0.4214737541843637
8457,0.3010526815602598
8458,0.21073687709218186
8459,0.12042107262410393
8460,0.07827369720566754
8461,0.06021053631205196
8462,0.01806316089361559
8463,0.01505263407801299
8464,0.006021053631205197
8465,0.0030105268156025984
8466,0.0
8467,0.0
8468,0.0
8469,0.0
8470,0.0
8471,0.0
8472,0.0
8473,0.0
8474,0.0
8475,0.0
8476,0.0
8477,0.0
8478,0.0
8479,0.0
8480,0.0
8481,0.0
8482,0.0
8483,0.0
8484,0.0
8485,0.0
8486,0.0
8487,0.0
8488,0.0
8489,0.0
8490,0.0
8491,0.0
8492,0.0
8493,0.0
8494,0.45157902234038977
8495,0.6021053631205197
8496,0.8429475083687274
8497,0.9700586405830594
8498,1.0737545642315933
8499,1.1339651005436453
8500,1.1440001899289873
8501,0.9031580446807795
8502,0.7526317039006495
8503,0.5418948268084677
8504,0.4214737541843637
8505,0.3010526815602598
8506,0.21073687709218186
8507,0.12042107262410393
8508,0.07827369720566754
8509,0.06021053631205196
8510,0.01806316089361559
8511,0.01505263407801299
8512,0.006021053631205197
8513,0.0030105268156025984
8514,0.0
8515,0.0
8516,0.0
8517,0.0
8518,0.0
8519,0.0
8520,0.0
8521,0.0
8522,0.0
8523,0.0
8524,0.0
8525,0.0
8526,0.0
8527,0.0
8528,0.0
8529,0.0
8530,0.0
8531,0.0
8532,0.0
8533,0.0
8534,0.0
8535,0.0
8536,0.0
8537,0.0
8538,0.0
8539,0.0
8540,0.0
8541,0.0
8542,0.45157902234038977
8543,0.6021053631205197
8544,0.8429475083687274
8545,0.9700586405830594
8546,1.0737545642315933
8547,1.1339651005436453
8548,1.1440001899289873
8549,0.9031580446807795
8550,0.7526317039006495
8551,0.5418948268084677
8552,0.4214737541843637
8553,0.3010526815602598
8554,0.21073687709218186
8555,0.12042107262410393
8556,0.07827369720566754
8557,0.06021053631205196
8558,0.01806316089361559
8559,0.01505263407801299
8560,0.006021053631205197
8561,0.0030105268156025984
8562,0.0
8563,0.0
8564,0.0
8565,0.0
8566,0.0
8567,0.0
8568,0.0
8569,0.0
8570,0.0
8571,0.0
8572,0.0
8573,0.0
8574,0.0
8575,0.0
8576,0.0
8577,0.0
8578,0.0
8579,0.0
8580,0.0
8581,0.0
8582,0.0
8583,0.0
8584,0.0
8585,0.0
8586,0.0
8587,0.0
8588,0.0
8589,0.0
8590,0.45157902234038977
8591,0.6021053631205197
8592,0.8429475083687274
8593,0.9700586405830594
8594,1.0737545642315933
8595,1.1339651005436453
8596,1.1440001899289873
8597,0.9031580446807795
8598,0.7526317039006495
8599,0.5418948268084677
8600,0.4214737541843637
8601,0.3010526815602598
8602,0.21073687709218186
8603,0.12042107262410393
8604,0.07827369720566754
8605,0.06021053631205196
8606,0.01806316089361559
8607,0.01505263407801299
8608,0.006021053631205197
8609,0.0030105268156025984
8610,0.0
8611,0.0
8612,0.0
8613,0.0
8614,0.0
8615,0.0
8616,0.0
8617,0.0
8618,0.0
8619,0.0
8620,0.0
8621,0.0
8622,0.0
8623,0.0
8624,0.0
8625,0.0
8626,0.0
8627,0.0
8628,0.0
8629,0.0
8630,0.0
8631,0.0
8632,0.0
8633,0.0
8634,0.0
8635,0.0
8636,0.0
8637,0.0
8638,0.45157902234038977
8639,0.6021053631205197
8640,0.8429475083687274
8641,0.9700586405830594
8642,1.0737545642315933
8643,1.1339651005436453
8644,1.1440001899289873
8645,0.9031580446807795
8646,0.7526317039006495
8647,0.5418948268084677
8648,0.4214737541843637
8649,0.3010526815602598
8650,0.21073687709218186
8651,0.12042107262410393
8652,0.07827369720566754
8653,0.06021053631205196
8654,0.01806316089361559
8655,0.01505263407801299
8656,0.006021053631205197
8657,0.0030105268156025984
8658,0.0
8659,0.0
8660,0.0
8661,0.0
8662,0.0
8663,0.0
8664,0.0
8665,0.0
8666,0.0
8667,0.0
8668,0.0
8669,0.0
8670,0.0
8671,0.0
8672,0.0
8673,0.0
8674,0.0
8675,0.0
8676,0.0
8677,0.0
8678,0.0
8679,0.0
8680,0.0
8681,0.0
8682,0.0
8683,0.0
8684,0.0
8685,0.0
8686,0.45157902234038977
8687,0.6021053631205197
8688,0.8429475083687274
8689,0.9700586405830594
8690,1.0737545642315933
8691,1.1339651005436453
8692,1.1440001899289873
8693,0.9031580446807795
8694,0.7526317039006495
8695,0.5418948268084677
8696,0.4214737541843637
8697,0.3010526815602598
8698,0.21073687709218186
8699,0.12042107262410393
8700,0.07827369720566754
8701,0.06021053631205196
8702,0.01806316089361559
8703,0.01505263407801299
8704,0.006021053631205197
8705,0.0030105268156025984
8706,0.0
8707,0.0
8708,0.0
8709,0.0
8710,0.0
8711,0.0
8712,0.0
8713,0.0
8714,0.0
8715,0.0
8716,0.0
8717,0.0
8718,0.0
8719,0.0
8720,0.0
8721,0.0
8722,0.0
8723,0.0
8724,0.0
8725,0.0
8726,0.0
8727,0.0
8728,0.0
8729,0.0
8730,0.0
8731,0.0
8732,0.0
8733,0.0
8734,0.45157902234038977
8735,0.6021053631205197
8736,0.8429475083687274
8737,0.9700586405830594
8738,1.0737545642315933
8739,1.1339651005436453
8740,1.1440001899289873
8741,0.9031580446807795
8742,0.7526317039006495
8743,0.5418948268084677
8744,0.4214737541843637
8745,0.3010526815602598
8746,0.21073687709218186
8747,0.12042107262410393
8748,0.07827369720566754
8749,0.06021053631205196
8750,0.01806316089361559
8751,0.01505263407801299
8752,0.006021053631205197
8753,0.0030105268156025984
8754,0.0
8755,0.0
8756,0.0
8757,0.0
8758,0.0
8759,0.0
8760,0.0
8761,0.0
8762,0.0
8763,0.0
8764,0.0
8765,0.0
8766,0.0
8767,0.0
8768,0.0
8769,0.0
8770,0.0
8771,0.0
8772,0.0
8773,0.0
8774,0.0
8775,0.0
8776,0.0
8777,0.0
8778,0.0
8779,0.0
8780,0.0
8781,0.0
8782,0.45157902234038977
8783,0.6021053631205197
8784,0.8429475083687274
8785,0.9700586405830594
8786,1.0737545642315933
8787,1.1339651005436453
8788,1.1440001899289873
8789,0.9031580446807795
8790,0.7526317039006495
8791,0.5418948268084677
8792,0.4214737541843637
8793,0.3010526815602598
8794,0.21073687709218186
8795,0.12042107262410393
8796,0.07827369720566754
8797,0.06021053631205196
8798,0.01806316089361559
8799,0.01505263407801299
8800,0.006021053631205197
8801,0.0030105268156025984
8802,0.0
8803,0.0
8804,0.0
8805,0.0
8806,0.0
8807,0.0
8808,0.0
8809,0.0
8810,0.0
8811,0.0
8812,0.0
8813,0.0
8814,0.0
8815,0.0
8816,0.0
8817,0.0
8818,0.0
8819,0.0
8820,0.0
8821,0.0
8822,0.0
8823,0.0
8824,0.0
8825,0.0
8826,0.0
8827,0.0
8828,0.0
8829,0.0
8830,0.45157902234038977
8831,0.6021053631205197
8832,0.8429475083687274
8833,0.9700586405830594
8834,1.0737545642315933
8835,1.1339651005436453
8836,1.1440001899289873
8837,0.9031580446807795
8838,0.7526317039006495
8839,0.5418948268084677
8840,0.4214737541843637
8841,0.3010526815602598
8842,0.21073687709218186
8843,0.12042107262410393
8844,0.07827369720566754
8845,0.06021053631205196
8846,0.01806316089361559
8847,0.01505263407801299
8848,0.006021053631205197
8849,0.0030105268156025984
8850,0.0
8851,0.0
8852,0.0
8853,0.0
8854,0.0
8855,0.0
8856,0.0
8857,0.0
8858,0.0
8859,0.0
8860,0.0
8861,0.0
8862,0.0
8863,0.0
8864,0.0
8865,0.0
8866,0.0
8867,0.0
8868,0.0
8869,0.0
8870,0.0
8871,0.0
8872,0.0
8873,0.0
8874,0.0
8875,0.0
8876,0.0
8877,0.0
8878,0.45157902234038977
8879,0.6021053631205197
8880,0.8429475083687274
8881,0.9700586405830594
8882,1.0737545642315933
8883,1.1339651005436453
8884,1.1440001899289873
8885,0.9031580446807795
8886,0.7526317039006495
8887,0.5418948268084677
8888,0.4214737541843637
8889,0.3010526815602598
8890,0.21073687709218186
8891,0.12042107262410393
8892,0.07827369720566754
8893,0.06021053631205196
8894,0.01806316089361559
8895,0.01505263407801299
8896,0.006021053631205197
8897,0.0030105268156025984
8898,0.0
8899,0.0
8900,0.0
8901,0.0
8902,0.0
8903,0.0
8904,0.0
8905,0.0
8906,0.0
8907,0.0
8908,0.0
8909,0.0
8910,0.0
8911,0.0
8912,0.0
8913,0.0
8914,0.0
8915,0.0
8916,0.0
8917,0.0
8918,0.0
8919,0.0
8920,0.0
8921,0.0
8922,0.0
8923,0.0
8924,0.0
8925,0.0
8926,0.45157902234038977
8927,0.6021053631205197
8928,0.8429475083687274
8929,0.9700586405830594
8930,1.0737545642315933
8931,1.1339651005436453
8932,1.1440001899289873
8933,0.9031580446807795
8934,0.7526317039006495
8935,0.5418948268084677
8936,0.4214737541843637
8937,0.3010526815602598
8938,0.21073687709218186
8939,0.12042107262410393
8940,0.07827369720566754
8941,0.06021053631205196
8942,0.01806316089361559
8943,0.01505263407801299
8944,0.006021053631205197
8945,0.0030105268156025984
8946,0.0
8947,0.0
8948,0.0
8949,0.0
8950,0.0
8951,0.0
8952,0.0
8953,0.0
8954,0.0
8955,0.0
8956,0.0
8957,0.0
8958,0.0
8959,0.0
8960,0.0
8961,0.0
8962,0.0
8963,0.0
8964,0.0
8965,0.0
8966,0.0
8967,0.0
8968,0.0
8969,0.0
8970,0.0
8971,0.0
8972,0.0
8973,0.0
8974,0.45157902234038977
8975,0.6021053631205197
8976,0.8429475083687274
8977,0.9700586405830594
8978,1.0737545642315933
8979,1.1339651005436453
8980,1.1440001899289873
8981,0.9031580446807795
8982,0.7526317039006495
8983,0.5418948268084677
8984,0.4214737541843637
8985,0.3010526815602598
8986,0.21073687709218186
8987,0.12042107262410393
8988,0.07827369720566754
8989,0.06021053631205196
8990,0.01806316089361559
8991,0.01505263407801299
8992,0.006021053631205197
8993,0.0030105268156025984
8994,0.0
8995,0.0
8996,0.0
8997,0.0
8998,0.0
8999,0.0
9000,0.0
9001,0.0
9002,0.0
9003,0.0
9004,0.0
9005,0.0
9006,0.0
9007,0.0
9008,0.0
9009,0.0
9010,0.0
9011,0.0
9012,0.0
9013,0.0
9014,0.0
9015,0.0
9016,0.0
9017,0.0
9018,0.0
9019,0.0
9020,0.0
9021,0.0
9022,0.45157902234038977
9023,0.6021053631205197
9024,0.8429475083687274
9025,0.9700586405830594
9026,1.0737545642315933
9027,1.1339651005436453
9028,1.1440001899289873
9029,0.9031580446807795
9030,0.7526317039006495
9031,0.5418948268084677
9032,0.4214737541843637
9033,0.3010526815602598
9034,0.21073687709218186
9035,0.12042107262410393
9036,0.07827369720566754
9037,0.06021053631205196
9038,0.01806316089361559
9039,0.01505263407801299
9040,0.006021053631205197
9041,0.0030105268156025984
9042,0.0
9043,0.0
9044,0.0
9045,0.0
9046,0.0
9047,0.0
9048,0.0
9049,0.0
9050,0.0
9051,0.0
9052,0.0
9053,0.0
9054,0.0
9055,0.0
9056,0.0
9057,0.0
9058,0.0
9059,0.0
9060,0.0
9061,0.0
9062,0.0
9063,0.0
9064,0.0
9065,0.0
9066,0.0
9067,0.0
9068,0.0
9069,0.0
9070,0.45157902234038977
9071,0.6021053631205197
9072,0.8429475083687274
9073,0.9700586405830594
9074,1.0737545642315933
9075,1.1339651005436453
9076,1.1440001899289873
9077,0.9031580446807795
9078,0.7526317039006495
9079,0.5418948268084677
9080,0.4214737541843637
9081,0.3010526815602598
9082,0.21073687709218186
9083,0.12042107262410393
9084,0.07827369720566754
9085,0.06021053631205196
9086,0.01806316089361559
9087,0.01505263407801299
9088,0.006021053631205197
9089,0.0030105268156025984
9090,0.0
9091,0.0
9092,0.0
9093,0.0
9094,0.0
9095,0.0
9096,0.0
9097,0.0
9098,0.0
9099,0.0
9100,0.0
9101,0.0
9102,0.0
9103,0.0
9104,0.0
9105,0.0
9106,0.0
9107,0.0
9108,0.0
9109,0.0
9110,0.0
9111,0.0
9112,0.0
9113,0.0
9114,0.0
9115,0.0
9116,0.0
9117,0.0
9118,0.45157902234038977
9119,0.6021053631205197
9120,0.8429475083687274
9121,0.9700586405830594
9122,1.0737545642315933
9123,1.1339651005436453
9124,1.1440001899289873
9125,0.9031580446807795
9126,0.7526317039006495
9127,0.5418948268084677
9128,0.4214737541843637
9129,0.3010526815602598
9130,0.21073687709218186
9131,0.12042107262410393
9132,0.07827369720566754
9133,0.06021053631205196
9134,0.01806316089361559
9135,0.01505263407801299
9136,0.006021053631205197
9137,0.0030105268156025984
9138,0.0
9139,0.0
9140,0.0
9141,0.0
9142,0.0
9143,0.0
9144,0.0
9145,0.0
9146,0.0
9147,0.0
9148,0.0
9149,0.0
9150,0.0
9151,0.0
9152,0.0
9153,0.0
9154,0.0
9155,0.0
9156,0.0
9157,0.0
9158,0.0
9159,0.0
9160,0.0
9161,0.0
9162,0.0
9163,0.0
9164,0.0
9165,0.0
9166,0.45157902234038977
9167,0.6021053631205197
9168,0.8429475083687274
9169,0.9700586405830594
9170,1.0737545642315933
9171,1.1339651005436453
9172,1.1440001899289873
9173,0.9031580446807795
9174,0.7526317039006495
9175,0.5418948268084677
9176,0.4214737541843637
9177,0.3010526815602598
9178,0.21073687709218186
9179,0.12042107262410393
9180,0.07827369720566754
9181,0.06021053631205196
9182,0.01806316089361559
9183,0.01505263407801299
9184,0.006021053631205197
9185,0.0030105268156025984
9186,0.0
9187,0.0
9188,0.0
9189,0.0
9190,0.0
9191,0.0
9192,0.0
9193,0.0
9194,0.0
9195,0.0
9196,0.0
9197,0.0
9198,0.0
9199,0.0
9200,0.0
9201,0.0
9202,0.0
9203,0.0
9204,0.0
9205,0.0
9206,0.0
9207,0.0
9208,0.0
9209,0.0
9210,0.0
9211,0.0
9212,0.0
9213,0.0
9214,0.45157902234038977
9215,0.6021053631205197
9216,0.8429475083687274
9217,0.9700586405830594
9218,1.0737545642315933
9219,1.1339651005436453
9220,1.1440001899289873
9221,0.9031580446807795
9222,0.7526317039006495
9223,0.5418948268084677
9224,0.4214737541843637
9225,0.3010526815602598
9226,0.21073687709218186
9227,0.12042107262410393
9228,0.07827369720566754
9229,0.06021053631205196
9230,0.01806316089361559
9231,0.01505263407801299
9232,0.006021053631205197
9233,0.0030105268156025984
9234,0.0
9235,0.0
9236,0.0
9237,0.0
9238,0.0
9239,0.0
9240,0.0
9241,0.0
9242,0.0
9243,0.0
9244,0.0
9245,0.0
9246,0.0
9247,0.0
9248,0.0
9249,0.0
9250,0.0
9251,0.0
9252,0.0
9253,0.0
9254,0.0
9255,0.0
9256,0.0
9257,0.0
9258,0.0
9259,0.0
9260,0.0
9261,0.0
9262,0.45157902234038977
9263,0.6021053631205197
9264,0.8429475083687274
9265,0.9700586405830594
9266,1.0737545642315933
9267,1.1339651005436453
9268,1.1440001899289873
9269,0.9031580446807795
9270,0.7526317039006495
9271,0.5418948268084677
9272,0.4214737541843637
9273,0.3010526815602598
9274,0.21073687709218186
9275,0.12042107262410393
9276,0.07827369720566754
9277,0.06021053631205196
9278,0.01806316089361559
9279,0.01505263407801299
9280,0.006021053631205197
9281,0.0030105268156025984
9282,0.0
9283,0.0
9284,0.0
9285,0.0
9286,0.0
9287,0.0
9288,0.0
9289,0.0
9290,0.0
9291,0.0
9292,0.0
9293,0.0
9294,0.0
9295,0.0
9296,0.0
9297,0.0
9298,0.0
9299,0.0
9300,0.0
9301,0.0
9302,0.0
9303,0.0
9304,0.0
9305,0.0
9306,0.0
9307,0.0
9308,0.0
9309,0.0
9310,0.45157902234038977
9311,0.6021053631205197
9312,0.8429475083687274
9313,0.9700586405830594
9314,1.0737545642315933
9315,1.1339651005436453
9316,1.1440001899289873
9317,0.9031580446807795
9318,0.7526317039006495
9319,0.5418948268084677
9320,0.4214737541843637
9321,0.3010526815602598
9322,0.21073687709218186
9323,0.12042107262410393
9324,0.07827369720566754
9325,0.06021053631205196
9326,0.01806316089361559
9327,0.01505263407801299
9328,0.006021053631205197
9329,0.0030105268156025984
9330,0.0
9331,0.0
9332,0.0
9333,0.0
9334,0.0
9335,0.0
9336,0.0
9337,0.0
9338,0.0
9339,0.0
9340,0.0
9341,0.0
9342,0.0
9343,0.0
9344,0.0
9345,0.0
9346,0.0
9347,0.0
9348,0.0
9349,0.0
9350,0.0
9351,0.0
9352,0.0
9353,0.0
9354,0.0
9355,0.0
9356,0.0
9357,0.0
9358,0.45157902234038977
9359,0.6021053631205197
9360,0.8429475083687274
9361,0.9700586405830594
9362,1.0737545642315933
9363,1.1339651005436453
9364,1.1440001899289873
9365,0.9031580446807795
9366,0.7526317039006495
9367,0.5418948268084677
9368,0.4214737541843637
9369,0.3010526815602598
9370,0.21073687709218186
9371,0.12042107262410393
9372,0.07827369720566754
9373,0.06021053631205196
9374,0.01806316089361559
9375,0.01505263407801299
9376,0.006021053631205197
9377,0.0030105268156025984
9378,0.0
9379,0.0
9380,0.0
9381,0.0
9382,0.0
9383,0.0
9384,0.0
9385,0.0
9386,0.0
9387,0.0
9388,0.0
9389,0.0
9390,0.0
9391,0.0
9392,0.0
9393,0.0
9394,0.0
9395,0.0
9396,0.0
9397,0.0
9398,0.0
9399,0.0
9400,0.0
9401,0.0
9402,0.0
9403,0.0
9404,0.0
9405,0.0
9406,0.45157902234038977
9407,0.6021053631205197
9408,0.8429475083687274
9409,0.9700586405830594
9410,1.0737545642315933
9411,1.1339651005436453
9412,1.1440001899289873
9413,0.9031580446807795
9414,0.7526317039006495
9415,0.5418948268084677
9416,0.4214737541843637
9417,0.3010526815602598
9418,0.21073687709218186
9419,0.12042107262410393
9420,0.07827369720566754
9421,0.06021053631205196
9422,0.01806316089361559
9423,0.01505263407801299
9424,0.006021053631205197
9425,0.0030105268156025984
9426,0.0
9427,0.0
9428,0.0
9429,0.0
9430,0.0
9431,0.0
9432,0.0
9433,0.0
9434,0.0
9435,0.0
9436,0.0
9437,0.0
9438,0.0
9439,0.0
9440,0.0
9441,0.0
9442,0.0
9443,0.0
9444,0.0
9445,0.0
9446,0.0
9447,0.0
9448,0.0
9449,0.0
9450,0.0
9451,0.0
9452,0.0
9453,0.0
9454,0.45157902234038977
9455,0.6021053631205197
9456,0.8429475083687274
9457,0.9700586405830594
9458,1.0737545642315933
9459,1.1339651005436453
9460,1.1440001899289873
9461,0.9031580446807795
9462,0.7526317039006495
9463,0.5418948268084677
9464,0.4214737541843637
9465,0.3010526815602598
9466,0.21073687709218186
9467,0.12042107262410393
9468,0.07827369720566754
9469,0.06021053631205196
9470,0.01806316089361559
9471,0.01505263407801299
9472,0.006021053631205197
9473,0.0030105268156025984
9474,0.0
9475,0.0
9476,0.0
9477,0.0
9478,0.0
9479,0.0
9480,0.0
9481,0.0
9482,0.0
9483,0.0
9484,0.0
9485,0.0
9486,0.0
9487,0.0
9488,0.0
9489,0.0
9490,0.0
9491,0.0
9492,0.0
9493,0.0
9494,0.0
9495,0.0
9496,0.0
9497,0.0
9498,0.0
9499,0.0
9500,0.0
9501,0.0
9502,0.45157902234038977
9503,0.6021053631205197
9504,0.8429475083687274
9505,0.9700586405830594
9506,1.0737545642315933
9507,1.1339651005436453
9508,1.1440001899289873
9509,0.9031580446807795
9510,0.7526317039006495
9511,0.5418948268084677
9512,0.4214737541843637
9513,0.3010526815602598
9514,0.21073687709218186
9515,0.12042107262410393
9516,0.07827369720566754
9517,0.06021053631205196
9518,0.01806316089361559
9519,0.01505263407801299
9520,0.006021053631205197
9521,0.0030105268156025984
9522,0.0
9523,0.0
9524,0.0
9525,0.0
9526,0.0
9527,0.0
9528,0.0
9529,0.0
9530,0.0
9531,0.0
9532,0.0
9533,0.0
9534,0.0
9535,0.0
9536,0.0
9537,0.0
9538,0.0
9539,0.0
9540,0.0
9541,0.0
9542,0.0
9543,0.0
9544,0.0
9545,0.0
9546,0.0
9547,0.0
9548,0.0
9549,0.0
9550,0.45157902234038977
9551,0.6021053631205197
9552,0.8429475083687274
9553,0.9700586405830594
9554,1.0737545642315933
9555,1.1339651005436453
9556,1.1440001899289873
9557,0.9031580446807795
9558,0.7526317039006495
9559,0.5418948268084677
9560,0.4214737541843637
9561,0.3010526815602598
9562,0.21073687709218186
9563,0.12042107262410393
9564,0.07827369720566754
9565,0.06021053631205196
9566,0.01806316089361559
9567,0.01505263407801299
9568,0.006021053631205197
9569,0.0030105268156025984
9570,0.0
9571,0.0
9572,0.0
9573,0.0
9574,0.0
9575,0.0
9576,0.0
9577,0.0
9578,0.0
9579,0.0
9580,0.0
9581,0.0
9582,0.0
9583,0.0
9584,0.0
9585,0.0
9586,0.0
9587,0.0
9588,0.0
9589,0.0
9590,0.0
9591,0.0
9592,0.0
9593,0.0
9594,0.0
9595,0.0
9596,0.0
9597,0.0
9598,0.45157902234038977
9599,0.6021053631205197
9600,0.8429475083687274
9601,0.9700586405830594
9602,1.0737545642315933
9603,1.1339651005436453
9604,1.1440001899289873
9605,0.9031580446807795
9606,0.7526317039006495
9607,0.5418948268084677
9608,0.4214737541843637
9609,0.3010526815602598
9610,0.21073687709218186
9611,0.12042107262410393
9612,0.07827369720566754
9613,0.06021053631205196
9614,0.01806316089361559
9615,0.01505263407801299
9616,0.006021053631205197
9617,0.0030105268156025984
9618,0.0
9619,0.0
9620,0.0
9621,0.0
9622,0.0
9623,0.0
9624,0.0
9625,0.0
9626,0.0
9627,0.0
9628,0.0
9629,0.0
9630,0.0
9631,0.0
9632,0.0
9633,0.0
9634,0.0
9635,0.0
9636,0.0
9637,0.0
9638,0.0
9639,0.0
9640,0.0
9641,0.0
9642,0.0
9643,0.0
9644,0.0
9645,0.0
9646,0.45157902234038977
9647,0.6021053631205197
9648,0.8429475083687274
9649,0.9700586405830594
9650,1.0737545642315933
9651,1.1339651005436453
9652,1.1440001899289873
9653,0.9031580446807795
9654,0.7526317039006495
9655,0.5418948268084677
9656,0.4214737541843637
9657,0.3010526815602598
9658,0.21073687709218186
9659,0.12042107262410393
9660,0.07827369720566754
9661,0.06021053631205196
9662,0.01806316089361559
9663,0.01505263407801299
9664,0.006021053631205197
9665,0.0030105268156025984
9666,0.0
9667,0.0
9668,0.0
9669,0.0
9670,0.0
9671,0.0
9672,0.0
9673,0.0
9674,0.0
9675,0.0
9676,0.0
9677,0.0
9678,0.0
9679,0.0
9680,0.0
9681,0.0
9682,0.0
9683,0.0
9684,0.0
9685,0.0
9686,0.0
9687,0.0
9688,0.0
9689,0.0
9690,0.0
9691,0.0
9692,0.0
9693,0.0
9694,0.45157902234038977
9695,0.6021053631205197
9696,0.8429475083687274
9697,0.9700586405830594
9698,1.0737545642315933
9699,1.1339651005436453
9700,1.1440001899289873
9701,0.9031580446807795
9702,0.7526317039006495
9703,0.5418948268084677
9704,0.4214737541843637
9705,0.3010526815602598
9706,0.21073687709218186
9707,0.12042107262410393
9708,0.07827369720566754
9709,0.06021053631205196
9710,0.01806316089361559
9711,0.01505263407801299
9712,0.006021053631205197
9713,0.0030105268156025984
9714,0.0
9715,0.0
9716,0.0
9717,0.0
9718,0.0
9719,0.0
9720,0.0
9721,0.0
9722,0.0
9723,0.0
9724,0.0
9725,0.0
9726,0.0
9727,0.0
9728,0.0
9729,0.0
9730,0.0
9731,0.0
9732,0.0
9733,0.0
9734,0.0
9735,0.0
9736,0.0
9737,0.0
9738,0.0
9739,0.0
9740,0.0
9741,0.0
9742,0.45157902234038977
9743,0.6021053631205197
9744,0.8429475083687274
9745,0.9700586405830594
9746,1.0737545642315933
