,Power (kW)
628,0.253400930523772
629,0.24188270640905507
630,0.24188270640905507
631,0.23036448229433817
632,0.23036448229433817
633,0.24188270640905507
634,0.253400930523772
635,0.2764373787532058
636,0.35706494755622414
637,0.4492107404739594
638,0.5989476539652793
639,0.7256481192271652
640,0.7141298951124483
641,0.6565387745388638
642,0.5989476539652793
643,0.5759112057358454
644,0.5643929816211285
645,0.5528747575064116
646,0.5413565333916946
647,0.5413565333916946
648,0.5643929816211285
649,0.5643929816211285
650,0.5413565333916946
651,0.5183200851622609
652,0.506801861047544
653,0.5298383092769778
654,0.5413565333916946
655,0.6104658780799962
656,0.7371663433418821
657,0.8984214809479188
658,1.025121946209805
659,1.0596766185539557
660,1.0596766185539557
661,1.0481583944392387
662,1.013603722095088
663,0.9675308256362203
664,0.9214579291773527
665,0.8984214809479188
666,0.8869032568332019
667,0.8293121362596174
668,0.7717210156860329
669,0.6795752227682975
670,0.5643929816211285
671,0.4722471887033932
672,0.380101395785658
673,0.3225102752120735
674,0.2879556028679227
675,0.2649191546384889
676,0.253400930523772
677,0.24188270640905507
678,0.24188270640905507
679,0.23036448229433817
680,0.23036448229433817
681,0.24188270640905507
682,0.253400930523772
683,0.2764373787532058
684,0.35706494755622414
685,0.4492107404739594
686,0.5989476539652793
687,0.7256481192271652
688,0.7141298951124483
689,0.6565387745388638
690,0.5989476539652793
691,0.5759112057358454
692,0.5643929816211285
693,0.5528747575064116
694,0.5413565333916946
695,0.5413565333916946
696,0.5643929816211285
697,0.5643929816211285
698,0.5413565333916946
699,0.5183200851622609
700,0.506801861047544
701,0.5298383092769778
702,0.5413565333916946
703,0.6104658780799962
704,0.7371663433418821
705,0.8984214809479188
706,1.025121946209805
707,1.0596766185539557
708,1.0596766185539557
709,1.0481583944392387
710,1.013603722095088
711,0.9675308256362203
712,0.9214579291773527
713,0.8984214809479188
714,0.8869032568332019
715,0.8293121362596174
716,0.7717210156860329
717,0.6795752227682975
718,0.5643929816211285
719,0.4722471887033932
720,0.4492107404739594
721,0.36858317167094107
722,0.3225102752120735
723,0.2879556028679227
724,0.2649191546384889
725,0.253400930523772
726,0.24188270640905507
727,0.24188270640905507
728,0.24188270640905507
729,0.24188270640905507
730,0.253400930523772
731,0.2649191546384889
732,0.31099205109735656
733,0.36858317167094107
734,0.4492107404739594
735,0.5298383092769778
736,0.5874294298505623
737,0.645020550424147
738,0.6565387745388638
739,0.6565387745388638
740,0.6565387745388638
741,0.6565387745388638
742,0.645020550424147
743,0.645020550424147
744,0.6795752227682975
745,0.6795752227682975
746,0.6680569986535806
747,0.6219841021947131
748,0.5989476539652793
749,0.6104658780799962
750,0.6104658780799962
751,0.645020550424147
752,0.7256481192271652
753,0.8408303603743343
754,0.9560126015215034
755,1.025121946209805
756,1.025121946209805
757,1.0366401703245218
758,1.025121946209805
759,0.9675308256362203
760,0.9214579291773527
761,0.8523485844890513
762,0.8408303603743343
763,0.7947574639154666
764,0.7371663433418821
765,0.6795752227682975
766,0.5989476539652793
767,0.5298383092769778
768,0.4722471887033932
769,0.3916196199003749
770,0.3455467234415072
771,0.31099205109735656
772,0.2879556028679227
773,0.2649191546384889
774,0.253400930523772
775,0.24188270640905507
776,0.24188270640905507
777,0.24188270640905507
778,0.24188270640905507
779,0.253400930523772
780,0.2764373787532058
781,0.31099205109735656
782,0.35706494755622414
783,0.4376925163592425
784,0.506801861047544
785,0.6104658780799962
786,0.6680569986535806
787,0.7141298951124483
788,0.7832392398007498
789,0.8062756880301836
790,0.8408303603743343
791,0.8523485844890513
792,0.8869032568332019
793,0.8869032568332019
794,0.8523485844890513
795,0.7832392398007498
796,0.7256481192271652
797,0.7256481192271652
798,0.7371663433418821
799,0.7486845674565991
800,0.8293121362596174
801,0.9099397050626358
802,0.9905672738656541
803,1.0366401703245218
804,1.0596766185539557
805,1.0366401703245218
806,1.013603722095088
807,0.9790490497509372
808,0.9444943774067864
809,0.8984214809479188
810,0.8869032568332019
811,0.8293121362596174
812,0.7717210156860329
813,0.6910934468830144
814,0.5759112057358454
815,0.48376541281811014
816,0.380101395785658
817,0.3225102752120735
818,0.2879556028679227
819,0.2649191546384889
820,0.253400930523772
821,0.24188270640905507
